dialog,movie,character,_id
Oy! I'll have your guts if you don't shut this rabble down!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce879)
It's so heavy!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce87a)
"Oh no! What do I do?, What do I do?",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce87b)
Hit me! Hit me Sam! Start fighting!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce87c)
Go Sam. Now!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce87d)
Take them down!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce87e)
Fight! Fight to the last man. Fight for your lives.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce87f)
Gandalf! Gandalf! Denethor has lost his mind. He's burning Faramir alive!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce880)
Move along scum!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce881)
Get back in the line you maggots! Get back in the line you slugs!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce882)
Up! Quickly!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce883)
Go back to the abyss! Fall into the nothingness that awaits you and your master!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce884)
"Do you not know death when you see it, old man?, This is my hour!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d576844dc4c55e47afee),ObjectId(5cd96e05de30eff6ebcce885)
I can't! I can't' I can't manage the Ring Sam. It's' it's' such a weight to carry. It's such a weight.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce886)
"We're going that way, straight as we can. There's no point carrying anything we're not sure to need.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce887)
"Mr Frodo, look. There is light and beauty up there that no shadow can touch.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce888)
Take mine. There's a few drops left.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce889)
There will be none left for the return journey.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce88a)
I don't think there will be a return journey Mr Frodo.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce88b)
"Frodo, get down! Hide!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce88c)
AAAAhhh!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce88d)
You have failed! The world of men will fall.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d576844dc4c55e47afee),ObjectId(5cd96e05de30eff6ebcce88e)
Gandalf!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce88f)
Where are they?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce890)
Frodo!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce891)
Is there any in this rout with authority to treat with me?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d5a0844dc4c55e47afef),ObjectId(5cd96e05de30eff6ebcce892)
"We do not come to treat with Sauron, faithless and accursed. Tell your master this. The armies of Mordor must disband. He is to depart these lands, never to return.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce893)
Let the Lord of the Black Land come forth! Let justice be done upon him!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce894)
Courage Merry. Courage for our friends.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce895)
"Form ranks you maggots. Form ranks. Pikes in front, archers behind.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa96),ObjectId(5cd96e05de30eff6ebcce896)
"Eomer, take your Eored down the left flank",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce897)
Flank ready!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebcce898)
"Ride now, ride now! Ride! Ride for ruin and the world's ending! DEATH!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce899)
DEATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce89a)
DEATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce89b)
DEATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce89c)
DEATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce89d)
DEATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce89e)
"Whatever happens, stay with me. I'll look after you.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce89f)
"Gamling, follow the King's banner down the centre. Grimbold! Take your company right after you pass the wall. Forth and fear no darkness! Arise! Arise riders of Theoden. Spears shall be shaken, shields shall be splintered, a sword day, a red day ere the sun rises!!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8a0)
My master Sauron the Great bids thee welcome.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d5a0844dc4c55e47afef),ObjectId(5cd96e05de30eff6ebcce8a1)
Silence!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce8a2)
No!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8a3)
Silence!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce8a4)
"The Halfling was dear to thee I see. Know that he suffered greatly at the hands of his host. Who would've thought one so small could endure so much pain? And he did Gandalf, he did.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d5a0844dc4c55e47afef),ObjectId(5cd96e05de30eff6ebcce8a5)
You may go no further.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8a6)
You will not enter Gondor,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8a7)
Frodo!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce8a8)
Frodo!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce8a9)
"Legolas, fire a warning shot past the boson's ear.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8aa)
Mind your aim.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8ab)
"Oh! That's it, right, we warned you! Prepare to be boarded!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8ac)
Aha! Old Greybeard! I have a token I was bidden to show thee.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d5a0844dc4c55e47afef),ObjectId(5cd96e05de30eff6ebcce8ad)
Who are you to deny us passage?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce8ae)
"Boarded, by you and whose army?",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce8af)
Forth Eorlingas!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8b0)
DEATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce8b1)
CHAAAAARGE!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8b2)
Set a fire in our flesh!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebcce8b3)
Stay this madness!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce8b4)
Fire at will!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa96),ObjectId(5cd96e05de30eff6ebcce8b5)
"You may triumph in the field of battle for a day, but against the power that has risen in the east, there is no victory!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebcce8b6)
FIRE!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa96),ObjectId(5cd96e05de30eff6ebcce8b7)
"NOOOOOO, you will not take my son from me!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebcce8b8)
Aaaaaahhhh!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebcce8b9)
"So passes Denethor, son of Ecthelion.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce8ba)
DEEEEAAATH!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8bb)
NO! Aaahhh,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce8bc)
Faramir!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebcce8bd)
And who is this? Isildur's heir? It takes more to make a King than a broken Elvish blade.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d5a0844dc4c55e47afef),ObjectId(5cd96e05de30eff6ebcce8be)
I guess that concludes negotiations.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8bf)
In there.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8c0)
I do not believe it. I will not.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8c1)
This army.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8c2)
What is this place?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8c3)
I can't go back.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8c4)
What's that smell.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8c5)
Orcses' filth. Orcses come in here sometimes.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8c6)
Now that I'm here I don't think I want to.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8c7)
It's the only way. Go in' or go back.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8c8)
Hurry! This way.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8c9)
Smeagol?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8ca)
Over here.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8cb)
Master must go inside the tunnel.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8cc)
"You'll see. Oh yes, you will see.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8cd)
Re-form the line! Re-form the line!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8ce)
Sound the charge. Take them head-on. Chaaarge!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8cf)
"Ah aah! Its sticky, what is it?",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8d0)
"Take the reins, pull him left. LEFT! ",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce8d1)
Make safe the city. ,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8d2)
Bring it down! Bring it down! Bring it down!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8d3)
Merry!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce8d4)
Smeagol? SMEAGOL! SMEAGOL!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8d5)
Sam.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8d6)
Ow!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce8d7)
Cut him down!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce8d8)
Aim for the heads!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebcce8d9)
Aiya E'rendil Elenion Ancalim',ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8da)
"Naughty little fly. Why does he cry?,Caught in a web. Soon you'll be eaten.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8db)
Drive them to the river.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebcce8dc)
It wasn't us. It wasn't us. Smeagol wouldn't hurt master. We promised. You must believe us. It was the precious. The precious made us do it.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8dd)
I have to destroy it Smeagol. I have to destroy it for both our sakes.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8de)
NO! Aaaaaaaaa.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8df)
"And you Frodo Baggins, I give you the light of E'rendil, our most beloved star. May it be a light for you in dark places, when all other lights go out.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd06),ObjectId(5cd96e05de30eff6ebcce8e0)
I'm so sorry Sam. I'm so sorry.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8e1)
NO!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce8e2)
"One that is cursed. Long ago the men of the mountains swore an oath to the last King of Gondor, to come to his aid, to fight. But when the time came, when Gondor's need was dire, they fled vanishing into the darkness of the mountain. And so Isildur cursed them, never to rest until they had fulfilled their pledge. Who shall call them from the grey twilight, the forgotten people? The heir of him to whom the oath they swore. From the North shall he come, need shall drive him. He shall pass the door to the Paths of the Dead.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebcce8e3)
Got away did it precious? Not this time. Not this time.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce8e4)
What kind of army would linger in such a place?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8e5)
The very warmth of my blood seems stolen away.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8e6)
"The way is shut. It was made by those who are dead, and the dead keep it. The way is shut.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebcce8e7)
Brego!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8e8)
I do not fear death!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce8e9)
"The scouts report Minas Tirith is surrounded. The lower level's in flames. Everywhere, legions of the enemy advance.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebcce8ea)
"This task was appointed to you, Frodo of the Shire. If you do not find a way, no one will.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd06),ObjectId(5cd96e05de30eff6ebcce8eb)
Time is against us. Make ready!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8ec)
Take heart Merry. It will soon be over,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce8ed)
"My lady. You are fair and brave and have much to live for, and many who love you. I know it is too late to turn aside. I know there is not much point now in hoping. If I were a knight of Rohan capable of great deeds'but I'm not. I'm a Hobbit. And I know I can't save Middle Earth. I just want to help my friends; Frodo, Sam, Pippin. More than anything I wish I could see them again.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8ee)
Make haste. We ride through the night.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8ef)
Back to the gate! Hurry!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce8f0)
To battle,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce8f1)
"Well this is a thing unheard of. An elf will go underground, where a dwarf dare not. Oh. Oh, I'd never hear the end of it.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8f2)
Prepare to move out!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebcce8f3)
All my friends have gone to battle. I would be ashamed to be left behind.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8f4)
It is a three-day gallop to Minas Tirith and none of my riders can bear you as a burdon.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8f5)
I want to fight!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8f6)
I will say no more.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8f7)
Ride with me!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa59),ObjectId(5cd96e05de30eff6ebcce8f8)
My lady!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8f9)
To battle,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce8fa)
We must ride light and swift. It is a long road ahead and man and beast must reach the end with the strength to fight.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8fb)
Ride! Ride now to Gondor.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8fc)
What is it? What do you see?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8fd)
Little Hobbits do not belong in war Master Meriadoc.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebcce8fe)
Where?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce8ff)
I see shapes of men and of horses.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebcce900)
Do not look down.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebcce901)
